country,country_code,year_week,source,new_cases,number_sequenced,percent_cases_sequenced,valid_denominator,variant,number_detections_variant,percent_variant
Hungary,HU,2021-09,GISAID,35788,0,0.0,Yes,C.1.2,0,
Hungary,HU,2021-09,GISAID,35788,0,0.0,Yes,C.37,0,
Hungary,HU,2021-09,GISAID,35788,0,0.0,Yes,P.1,0,
Hungary,HU,2021-09,GISAID,35788,0,0.0,Yes,P.3,0,
Hungary,HU,2021-09,GISAID,35788,0,0.0,Yes,Other,0,
Hungary,HU,2021-10,GISAID,55483,0,0.0,Yes,B.1.1.7,0,
Hungary,HU,2021-10,GISAID,55483,0,0.0,Yes,B.1.1.7+E484K,0,
Hungary,HU,2021-10,GISAID,55483,0,0.0,Yes,B.1.351,0,
Hungary,HU,2021-10,GISAID,55483,0,0.0,Yes,B.1.427/B.1.429,0,
Hungary,HU,2021-10,GISAID,55483,0,0.0,Yes,B.1.525,0,
Hungary,HU,2021-10,GISAID,55483,0,0.0,Yes,B.1.526,0,
Hungary,HU,2021-10,GISAID,55483,0,0.0,Yes,B.1.616,0,
Hungary,HU,2021-10,GISAID,55483,0,0.0,Yes,B.1.617,0,
Hungary,HU,2021-10,GISAID,55483,0,0.0,Yes,B.1.617.1,0,
Hungary,HU,2021-10,GISAID,55483,0,0.0,Yes,B.1.617.2,0,
Hungary,HU,2021-10,GISAID,55483,0,0.0,Yes,B.1.617.3,0,
Hungary,HU,2021-10,GISAID,55483,0,0.0,Yes,B.1.620,0,
Hungary,HU,2021-10,GISAID,55483,0,0.0,Yes,B.1.621,0,
Hungary,HU,2021-10,GISAID,55483,0,0.0,Yes,C.1.2,0,
Hungary,HU,2021-10,GISAID,55483,0,0.0,Yes,C.37,0,
Hungary,HU,2021-10,GISAID,55483,0,0.0,Yes,P.1,0,
Hungary,HU,2021-10,GISAID,55483,0,0.0,Yes,P.3,0,
Hungary,HU,2021-10,GISAID,55483,0,0.0,Yes,Other,0,
Hungary,HU,2021-11,GISAID,56446,0,0.0,Yes,B.1.1.7,0,
Hungary,HU,2021-11,GISAID,56446,0,0.0,Yes,B.1.1.7+E484K,0,
Hungary,HU,2021-11,GISAID,56446,0,0.0,Yes,B.1.351,0,
Hungary,HU,2021-11,GISAID,56446,0,0.0,Yes,B.1.427/B.1.429,0,
Hungary,HU,2021-11,GISAID,56446,0,0.0,Yes,B.1.525,0,
Hungary,HU,2021-11,GISAID,56446,0,0.0,Yes,B.1.526,0,
Hungary,HU,2021-11,GISAID,56446,0,0.0,Yes,B.1.616,0,
Hungary,HU,2021-11,GISAID,56446,0,0.0,Yes,B.1.617,0,
Hungary,HU,2021-11,GISAID,56446,0,0.0,Yes,B.1.617.1,0,
Hungary,HU,2021-11,GISAID,56446,0,0.0,Yes,B.1.617.2,0,
Hungary,HU,2021-11,GISAID,56446,0,0.0,Yes,B.1.617.3,0,
Hungary,HU,2021-11,GISAID,56446,0,0.0,Yes,B.1.620,0,
Hungary,HU,2021-11,GISAID,56446,0,0.0,Yes,B.1.621,0,
Hungary,HU,2021-11,GISAID,56446,0,0.0,Yes,C.1.2,0,
Hungary,HU,2021-11,GISAID,56446,0,0.0,Yes,C.37,0,
Hungary,HU,2021-11,GISAID,56446,0,0.0,Yes,P.1,0,
Hungary,HU,2021-11,GISAID,56446,0,0.0,Yes,P.3,0,
Hungary,HU,2021-11,GISAID,56446,0,0.0,Yes,Other,0,
Hungary,HU,2021-12,GISAID,60482,0,0.0,Yes,B.1.1.7,0,
Hungary,HU,2021-12,GISAID,60482,0,0.0,Yes,B.1.1.7+E484K,0,
Hungary,HU,2021-12,GISAID,60482,0,0.0,Yes,B.1.351,0,
Hungary,HU,2021-12,GISAID,60482,0,0.0,Yes,B.1.427/B.1.429,0,
Hungary,HU,2021-12,GISAID,60482,0,0.0,Yes,B.1.525,0,
Hungary,HU,2021-12,GISAID,60482,0,0.0,Yes,B.1.526,0,
Hungary,HU,2021-12,GISAID,60482,0,0.0,Yes,B.1.616,0,
Hungary,HU,2021-12,GISAID,60482,0,0.0,Yes,B.1.617,0,
Hungary,HU,2021-12,GISAID,60482,0,0.0,Yes,B.1.617.1,0,
Hungary,HU,2021-12,GISAID,60482,0,0.0,Yes,B.1.617.2,0,
Hungary,HU,2021-12,GISAID,60482,0,0.0,Yes,B.1.617.3,0,
Hungary,HU,2021-12,GISAID,60482,0,0.0,Yes,B.1.620,0,
Hungary,HU,2021-12,GISAID,60482,0,0.0,Yes,B.1.621,0,
Hungary,HU,2021-12,GISAID,60482,0,0.0,Yes,C.1.2,0,
Hungary,HU,2021-12,GISAID,60482,0,0.0,Yes,C.37,0,
Hungary,HU,2021-12,GISAID,60482,0,0.0,Yes,P.1,0,
Hungary,HU,2021-12,GISAID,60482,0,0.0,Yes,P.3,0,
Hungary,HU,2021-12,GISAID,60482,0,0.0,Yes,Other,0,
Hungary,HU,2021-13,GISAID,48729,0,0.0,Yes,B.1.1.7,0,
Hungary,HU,2021-13,GISAID,48729,0,0.0,Yes,B.1.1.7+E484K,0,
Hungary,HU,2021-13,GISAID,48729,0,0.0,Yes,B.1.351,0,
Hungary,HU,2021-13,GISAID,48729,0,0.0,Yes,B.1.427/B.1.429,0,
Hungary,HU,2021-13,GISAID,48729,0,0.0,Yes,B.1.525,0,
Hungary,HU,2021-13,GISAID,48729,0,0.0,Yes,B.1.526,0,
Hungary,HU,2021-13,GISAID,48729,0,0.0,Yes,B.1.616,0,
Hungary,HU,2021-13,GISAID,48729,0,0.0,Yes,B.1.617,0,
Hungary,HU,2021-13,GISAID,48729,0,0.0,Yes,B.1.617.1,0,
Hungary,HU,2021-13,GISAID,48729,0,0.0,Yes,B.1.617.2,0,
Hungary,HU,2021-13,GISAID,48729,0,0.0,Yes,B.1.617.3,0,
Hungary,HU,2021-13,GISAID,48729,0,0.0,Yes,B.1.620,0,
Hungary,HU,2021-13,GISAID,48729,0,0.0,Yes,B.1.621,0,
Hungary,HU,2021-13,GISAID,48729,0,0.0,Yes,C.1.2,0,
Hungary,HU,2021-13,GISAID,48729,0,0.0,Yes,C.37,0,
Hungary,HU,2021-13,GISAID,48729,0,0.0,Yes,P.1,0,
Hungary,HU,2021-13,GISAID,48729,0,0.0,Yes,P.3,0,
Hungary,HU,2021-13,GISAID,48729,0,0.0,Yes,Other,0,
Hungary,HU,2021-14,GISAID,35388,0,0.0,Yes,B.1.1.7,0,
Hungary,HU,2021-14,GISAID,35388,0,0.0,Yes,B.1.1.7+E484K,0,
Hungary,HU,2021-14,GISAID,35388,0,0.0,Yes,B.1.351,0,
Hungary,HU,2021-14,GISAID,35388,0,0.0,Yes,B.1.427/B.1.429,0,
Hungary,HU,2021-14,GISAID,35388,0,0.0,Yes,B.1.525,0,
Hungary,HU,2021-14,GISAID,35388,0,0.0,Yes,B.1.526,0,
Hungary,HU,2021-14,GISAID,35388,0,0.0,Yes,B.1.616,0,
Hungary,HU,2021-14,GISAID,35388,0,0.0,Yes,B.1.617,0,
Hungary,HU,2021-14,GISAID,35388,0,0.0,Yes,B.1.617.1,0,
Hungary,HU,2021-14,GISAID,35388,0,0.0,Yes,B.1.617.2,0,
Hungary,HU,2021-14,GISAID,35388,0,0.0,Yes,B.1.617.3,0,
Hungary,HU,2021-14,GISAID,35388,0,0.0,Yes,B.1.620,0,
Hungary,HU,2021-14,GISAID,35388,0,0.0,Yes,B.1.621,0,
Hungary,HU,2021-14,GISAID,35388,0,0.0,Yes,C.1.2,0,
Hungary,HU,2021-14,GISAID,35388,0,0.0,Yes,C.37,0,
Hungary,HU,2021-14,GISAID,35388,0,0.0,Yes,P.1,0,
Hungary,HU,2021-14,GISAID,35388,0,0.0,Yes,P.3,0,
Hungary,HU,2021-14,GISAID,35388,0,0.0,Yes,Other,0,
Hungary,HU,2021-15,GISAID,27947,0,0.0,Yes,B.1.1.7,0,
Hungary,HU,2021-15,GISAID,27947,0,0.0,Yes,B.1.1.7+E484K,0,
Hungary,HU,2021-15,GISAID,27947,0,0.0,Yes,B.1.351,0,
Hungary,HU,2021-15,GISAID,27947,0,0.0,Yes,B.1.427/B.1.429,0,
Hungary,HU,2021-15,GISAID,27947,0,0.0,Yes,B.1.525,0,
Hungary,HU,2021-15,GISAID,27947,0,0.0,Yes,B.1.526,0,
Hungary,HU,2021-15,GISAID,27947,0,0.0,Yes,B.1.616,0,
Hungary,HU,2021-15,GISAID,27947,0,0.0,Yes,B.1.617,0,
Hungary,HU,2021-15,GISAID,27947,0,0.0,Yes,B.1.617.1,0,
Hungary,HU,2021-15,GISAID,27947,0,0.0,Yes,B.1.617.2,0,
Hungary,HU,2021-15,GISAID,27947,0,0.0,Yes,B.1.617.3,0,
Hungary,HU,2021-15,GISAID,27947,0,0.0,Yes,B.1.620,0,
Hungary,HU,2021-15,GISAID,27947,0,0.0,Yes,B.1.621,0,
Hungary,HU,2021-15,GISAID,27947,0,0.0,Yes,C.1.2,0,
Hungary,HU,2021-15,GISAID,27947,0,0.0,Yes,C.37,0,
Hungary,HU,2021-15,GISAID,27947,0,0.0,Yes,P.1,0,
Hungary,HU,2021-15,GISAID,27947,0,0.0,Yes,P.3,0,
Hungary,HU,2021-15,GISAID,27947,0,0.0,Yes,Other,0,
Hungary,HU,2021-16,GISAID,18266,0,0.0,Yes,B.1.1.7,0,
Hungary,HU,2021-16,GISAID,18266,0,0.0,Yes,B.1.1.7+E484K,0,
Hungary,HU,2021-16,GISAID,18266,0,0.0,Yes,B.1.351,0,
Hungary,HU,2021-16,GISAID,18266,0,0.0,Yes,B.1.427/B.1.429,0,
Hungary,HU,2021-16,GISAID,18266,0,0.0,Yes,B.1.525,0,
Hungary,HU,2021-16,GISAID,18266,0,0.0,Yes,B.1.526,0,
Hungary,HU,2021-16,GISAID,18266,0,0.0,Yes,B.1.616,0,
Hungary,HU,2021-16,GISAID,18266,0,0.0,Yes,B.1.617,0,
Hungary,HU,2021-16,GISAID,18266,0,0.0,Yes,B.1.617.1,0,
Hungary,HU,2021-16,GISAID,18266,0,0.0,Yes,B.1.617.2,0,
Hungary,HU,2021-16,GISAID,18266,0,0.0,Yes,B.1.617.3,0,
Hungary,HU,2021-16,GISAID,18266,0,0.0,Yes,B.1.620,0,
Hungary,HU,2021-16,GISAID,18266,0,0.0,Yes,B.1.621,0,
Hungary,HU,2021-16,GISAID,18266,0,0.0,Yes,C.1.2,0,
Hungary,HU,2021-16,GISAID,18266,0,0.0,Yes,C.37,0,
Hungary,HU,2021-16,GISAID,18266,0,0.0,Yes,P.1,0,
Hungary,HU,2021-16,GISAID,18266,0,0.0,Yes,P.3,0,
Hungary,HU,2021-16,GISAID,18266,0,0.0,Yes,Other,0,
Hungary,HU,2021-17,GISAID,12657,0,0.0,Yes,B.1.1.7,0,
Hungary,HU,2021-17,GISAID,12657,0,0.0,Yes,B.1.1.7+E484K,0,
Hungary,HU,2021-17,GISAID,12657,0,0.0,Yes,B.1.351,0,
Hungary,HU,2021-17,GISAID,12657,0,0.0,Yes,B.1.427/B.1.429,0,
Hungary,HU,2021-17,GISAID,12657,0,0.0,Yes,B.1.525,0,
Hungary,HU,2021-17,GISAID,12657,0,0.0,Yes,B.1.526,0,
Hungary,HU,2021-17,GISAID,12657,0,0.0,Yes,B.1.616,0,
Hungary,HU,2021-17,GISAID,12657,0,0.0,Yes,B.1.617,0,
Hungary,HU,2021-17,GISAID,12657,0,0.0,Yes,B.1.617.1,0,
Hungary,HU,2021-17,GISAID,12657,0,0.0,Yes,B.1.617.2,0,
Hungary,HU,2021-17,GISAID,12657,0,0.0,Yes,B.1.617.3,0,
Hungary,HU,2021-17,GISAID,12657,0,0.0,Yes,B.1.620,0,
Hungary,HU,2021-17,GISAID,12657,0,0.0,Yes,B.1.621,0,
Hungary,HU,2021-17,GISAID,12657,0,0.0,Yes,C.1.2,0,
Hungary,HU,2021-17,GISAID,12657,0,0.0,Yes,C.37,0,
Hungary,HU,2021-17,GISAID,12657,0,0.0,Yes,P.1,0,
Hungary,HU,2021-17,GISAID,12657,0,0.0,Yes,P.3,0,
Hungary,HU,2021-17,GISAID,12657,0,0.0,Yes,Other,0,
Hungary,HU,2021-18,GISAID,8275,0,0.0,Yes,B.1.1.7,0,
Hungary,HU,2021-18,GISAID,8275,0,0.0,Yes,B.1.1.7+E484K,0,
Hungary,HU,2021-18,GISAID,8275,0,0.0,Yes,B.1.351,0,
Hungary,HU,2021-18,GISAID,8275,0,0.0,Yes,B.1.427/B.1.429,0,
Hungary,HU,2021-18,GISAID,8275,0,0.0,Yes,B.1.525,0,
Hungary,HU,2021-18,GISAID,8275,0,0.0,Yes,B.1.526,0,
Hungary,HU,2021-18,GISAID,8275,0,0.0,Yes,B.1.616,0,
Hungary,HU,2021-18,GISAID,8275,0,0.0,Yes,B.1.617,0,
Hungary,HU,2021-18,GISAID,8275,0,0.0,Yes,B.1.617.1,0,
Hungary,HU,2021-18,GISAID,8275,0,0.0,Yes,B.1.617.2,0,
Hungary,HU,2021-18,GISAID,8275,0,0.0,Yes,B.1.617.3,0,
Hungary,HU,2021-18,GISAID,8275,0,0.0,Yes,B.1.620,0,
Hungary,HU,2021-18,GISAID,8275,0,0.0,Yes,B.1.621,0,
Hungary,HU,2021-18,GISAID,8275,0,0.0,Yes,C.1.2,0,
Hungary,HU,2021-18,GISAID,8275,0,0.0,Yes,C.37,0,
Hungary,HU,2021-18,GISAID,8275,0,0.0,Yes,P.1,0,
Hungary,HU,2021-18,GISAID,8275,0,0.0,Yes,P.3,0,
Hungary,HU,2021-18,GISAID,8275,0,0.0,Yes,Other,0,
Hungary,HU,2021-19,GISAID,6187,0,0.0,Yes,B.1.1.7,0,
Hungary,HU,2021-19,GISAID,6187,0,0.0,Yes,B.1.1.7+E484K,0,
Hungary,HU,2021-19,GISAID,6187,0,0.0,Yes,B.1.351,0,
Hungary,HU,2021-19,GISAID,6187,0,0.0,Yes,B.1.427/B.1.429,0,
Hungary,HU,2021-19,GISAID,6187,0,0.0,Yes,B.1.525,0,
Hungary,HU,2021-19,GISAID,6187,0,0.0,Yes,B.1.526,0,
Hungary,HU,2021-19,GISAID,6187,0,0.0,Yes,B.1.616,0,
Hungary,HU,2021-19,GISAID,6187,0,0.0,Yes,B.1.617,0,
Hungary,HU,2021-19,GISAID,6187,0,0.0,Yes,B.1.617.1,0,
Hungary,HU,2021-19,GISAID,6187,0,0.0,Yes,B.1.617.2,0,
Hungary,HU,2021-19,GISAID,6187,0,0.0,Yes,B.1.617.3,0,
Hungary,HU,2021-19,GISAID,6187,0,0.0,Yes,B.1.620,0,
Hungary,HU,2021-19,GISAID,6187,0,0.0,Yes,B.1.621,0,
Hungary,HU,2021-19,GISAID,6187,0,0.0,Yes,C.1.2,0,
Hungary,HU,2021-19,GISAID,6187,0,0.0,Yes,C.37,0,
Hungary,HU,2021-19,GISAID,6187,0,0.0,Yes,P.1,0,
Hungary,HU,2021-19,GISAID,6187,0,0.0,Yes,P.3,0,
Hungary,HU,2021-19,GISAID,6187,0,0.0,Yes,Other,0,
Hungary,HU,2021-20,GISAID,3773,0,0.0,Yes,B.1.1.7,0,
Hungary,HU,2021-20,GISAID,3773,0,0.0,Yes,B.1.1.7+E484K,0,
Hungary,HU,2021-20,GISAID,3773,0,0.0,Yes,B.1.351,0,
Hungary,HU,2021-20,GISAID,3773,0,0.0,Yes,B.1.427/B.1.429,0,
Hungary,HU,2021-20,GISAID,3773,0,0.0,Yes,B.1.525,0,
Hungary,HU,2021-20,GISAID,3773,0,0.0,Yes,B.1.526,0,
Hungary,HU,2021-20,GISAID,3773,0,0.0,Yes,B.1.616,0,
Hungary,HU,2021-20,GISAID,3773,0,0.0,Yes,B.1.617,0,
Hungary,HU,2021-20,GISAID,3773,0,0.0,Yes,B.1.617.1,0,
Hungary,HU,2021-20,GISAID,3773,0,0.0,Yes,B.1.617.2,0,
Hungary,HU,2021-20,GISAID,3773,0,0.0,Yes,B.1.617.3,0,
Hungary,HU,2021-20,GISAID,3773,0,0.0,Yes,B.1.620,0,
Hungary,HU,2021-20,GISAID,3773,0,0.0,Yes,B.1.621,0,
Hungary,HU,2021-20,GISAID,3773,0,0.0,Yes,C.1.2,0,
Hungary,HU,2021-20,GISAID,3773,0,0.0,Yes,C.37,0,
Hungary,HU,2021-20,GISAID,3773,0,0.0,Yes,P.1,0,
Hungary,HU,2021-20,GISAID,3773,0,0.0,Yes,P.3,0,
Hungary,HU,2021-20,GISAID,3773,0,0.0,Yes,Other,0,
Hungary,HU,2021-21,GISAID,2192,0,0.0,Yes,B.1.1.7,0,
Hungary,HU,2021-21,GISAID,2192,0,0.0,Yes,B.1.1.7+E484K,0,
Hungary,HU,2021-21,GISAID,2192,0,0.0,Yes,B.1.351,0,
Hungary,HU,2021-21,GISAID,2192,0,0.0,Yes,B.1.427/B.1.429,0,
Hungary,HU,2021-21,GISAID,2192,0,0.0,Yes,B.1.525,0,
Hungary,HU,2021-21,GISAID,2192,0,0.0,Yes,B.1.526,0,
Hungary,HU,2021-21,GISAID,2192,0,0.0,Yes,B.1.616,0,
Hungary,HU,2021-21,GISAID,2192,0,0.0,Yes,B.1.617,0,
Hungary,HU,2021-21,GISAID,2192,0,0.0,Yes,B.1.617.1,0,
Hungary,HU,2021-21,GISAID,2192,0,0.0,Yes,B.1.617.2,0,
Hungary,HU,2021-21,GISAID,2192,0,0.0,Yes,B.1.617.3,0,
Hungary,HU,2021-21,GISAID,2192,0,0.0,Yes,B.1.620,0,
Hungary,HU,2021-21,GISAID,2192,0,0.0,Yes,B.1.621,0,
Hungary,HU,2021-21,GISAID,2192,0,0.0,Yes,C.1.2,0,
Hungary,HU,2021-21,GISAID,2192,0,0.0,Yes,C.37,0,
Hungary,HU,2021-21,GISAID,2192,0,0.0,Yes,P.1,0,
Hungary,HU,2021-21,GISAID,2192,0,0.0,Yes,P.3,0,
Hungary,HU,2021-21,GISAID,2192,0,0.0,Yes,Other,0,
Hungary,HU,2021-22,GISAID,1551,0,0.0,Yes,B.1.1.7,0,
Hungary,HU,2021-22,GISAID,1551,0,0.0,Yes,B.1.1.7+E484K,0,
Hungary,HU,2021-22,GISAID,1551,0,0.0,Yes,B.1.351,0,
Hungary,HU,2021-22,GISAID,1551,0,0.0,Yes,B.1.427/B.1.429,0,
Hungary,HU,2021-22,GISAID,1551,0,0.0,Yes,B.1.525,0,
Hungary,HU,2021-22,GISAID,1551,0,0.0,Yes,B.1.526,0,
Hungary,HU,2021-22,GISAID,1551,0,0.0,Yes,B.1.616,0,
Hungary,HU,2021-22,GISAID,1551,0,0.0,Yes,B.1.617,0,
Hungary,HU,2021-22,GISAID,1551,0,0.0,Yes,B.1.617.1,0,
Hungary,HU,2021-22,GISAID,1551,0,0.0,Yes,B.1.617.2,0,
Hungary,HU,2021-22,GISAID,1551,0,0.0,Yes,B.1.617.3,0,
Hungary,HU,2021-22,GISAID,1551,0,0.0,Yes,B.1.620,0,
Hungary,HU,2021-22,GISAID,1551,0,0.0,Yes,B.1.621,0,
Hungary,HU,2021-22,GISAID,1551,0,0.0,Yes,C.1.2,0,
Hungary,HU,2021-22,GISAID,1551,0,0.0,Yes,C.37,0,
Hungary,HU,2021-22,GISAID,1551,0,0.0,Yes,P.1,0,
Hungary,HU,2021-22,GISAID,1551,0,0.0,Yes,P.3,0,
Hungary,HU,2021-22,GISAID,1551,0,0.0,Yes,Other,0,
Hungary,HU,2021-23,GISAID,956,0,0.0,Yes,B.1.1.7,0,
Hungary,HU,2021-23,GISAID,956,0,0.0,Yes,B.1.1.7+E484K,0,
Hungary,HU,2021-23,GISAID,956,0,0.0,Yes,B.1.351,0,
Hungary,HU,2021-23,GISAID,956,0,0.0,Yes,B.1.427/B.1.429,0,
Hungary,HU,2021-23,GISAID,956,0,0.0,Yes,B.1.525,0,
Hungary,HU,2021-23,GISAID,956,0,0.0,Yes,B.1.526,0,
Hungary,HU,2021-23,GISAID,956,0,0.0,Yes,B.1.616,0,
Hungary,HU,2021-23,GISAID,956,0,0.0,Yes,B.1.617,0,
Hungary,HU,2021-23,GISAID,956,0,0.0,Yes,B.1.617.1,0,
Hungary,HU,2021-23,GISAID,956,0,0.0,Yes,B.1.617.2,0,
Hungary,HU,2021-23,GISAID,956,0,0.0,Yes,B.1.617.3,0,
Hungary,HU,2021-23,GISAID,956,0,0.0,Yes,B.1.620,0,
Hungary,HU,2021-23,GISAID,956,0,0.0,Yes,B.1.621,0,
Hungary,HU,2021-23,GISAID,956,0,0.0,Yes,C.1.2,0,
Hungary,HU,2021-23,GISAID,956,0,0.0,Yes,C.37,0,
Hungary,HU,2021-23,GISAID,956,0,0.0,Yes,P.1,0,
Hungary,HU,2021-23,GISAID,956,0,0.0,Yes,P.3,0,
Hungary,HU,2021-23,GISAID,956,0,0.0,Yes,Other,0,
Hungary,HU,2021-24,GISAID,585,0,0.0,Yes,B.1.1.7,0,
Hungary,HU,2021-24,GISAID,585,0,0.0,Yes,B.1.1.7+E484K,0,
Hungary,HU,2021-24,GISAID,585,0,0.0,Yes,B.1.351,0,
Hungary,HU,2021-24,GISAID,585,0,0.0,Yes,B.1.427/B.1.429,0,
Hungary,HU,2021-24,GISAID,585,0,0.0,Yes,B.1.525,0,
Hungary,HU,2021-24,GISAID,585,0,0.0,Yes,B.1.526,0,
Hungary,HU,2021-24,GISAID,585,0,0.0,Yes,B.1.616,0,
Hungary,HU,2021-24,GISAID,585,0,0.0,Yes,B.1.617,0,
Hungary,HU,2021-24,GISAID,585,0,0.0,Yes,B.1.617.1,0,
Hungary,HU,2021-24,GISAID,585,0,0.0,Yes,B.1.617.2,0,
Hungary,HU,2021-24,GISAID,585,0,0.0,Yes,B.1.617.3,0,
Hungary,HU,2021-24,GISAID,585,0,0.0,Yes,B.1.620,0,
Hungary,HU,2021-24,GISAID,585,0,0.0,Yes,B.1.621,0,
Hungary,HU,2021-24,GISAID,585,0,0.0,Yes,C.1.2,0,
Hungary,HU,2021-24,GISAID,585,0,0.0,Yes,C.37,0,
Hungary,HU,2021-24,GISAID,585,0,0.0,Yes,P.1,0,
Hungary,HU,2021-24,GISAID,585,0,0.0,Yes,P.3,0,
Hungary,HU,2021-24,GISAID,585,0,0.0,Yes,Other,0,
Hungary,HU,2021-25,GISAID,412,0,0.0,Yes,B.1.1.7,0,
Hungary,HU,2021-25,GISAID,412,0,0.0,Yes,B.1.1.7+E484K,0,
Hungary,HU,2021-25,GISAID,412,0,0.0,Yes,B.1.351,0,
Hungary,HU,2021-25,GISAID,412,0,0.0,Yes,B.1.427/B.1.429,0,
Hungary,HU,2021-25,GISAID,412,0,0.0,Yes,B.1.525,0,
Hungary,HU,2021-25,GISAID,412,0,0.0,Yes,B.1.526,0,
Hungary,HU,2021-25,GISAID,412,0,0.0,Yes,B.1.616,0,
Hungary,HU,2021-25,GISAID,412,0,0.0,Yes,B.1.617,0,
Hungary,HU,2021-25,GISAID,412,0,0.0,Yes,B.1.617.1,0,
Hungary,HU,2021-25,GISAID,412,0,0.0,Yes,B.1.617.2,0,
Hungary,HU,2021-25,GISAID,412,0,0.0,Yes,B.1.617.3,0,
Hungary,HU,2021-25,GISAID,412,0,0.0,Yes,B.1.620,0,
Hungary,HU,2021-25,GISAID,412,0,0.0,Yes,B.1.621,0,
Hungary,HU,2021-25,GISAID,412,0,0.0,Yes,C.1.2,0,
Hungary,HU,2021-25,GISAID,412,0,0.0,Yes,C.37,0,
Hungary,HU,2021-25,GISAID,412,0,0.0,Yes,P.1,0,
Hungary,HU,2021-25,GISAID,412,0,0.0,Yes,P.3,0,
Hungary,HU,2021-25,GISAID,412,0,0.0,Yes,Other,0,
Hungary,HU,2021-26,GISAID,220,0,0.0,Yes,B.1.1.7,0,
Hungary,HU,2021-26,GISAID,220,0,0.0,Yes,B.1.1.7+E484K,0,
Hungary,HU,2021-26,GISAID,220,0,0.0,Yes,B.1.351,0,
Hungary,HU,2021-26,GISAID,220,0,0.0,Yes,B.1.427/B.1.429,0,
Hungary,HU,2021-26,GISAID,220,0,0.0,Yes,B.1.525,0,
Hungary,HU,2021-26,GISAID,220,0,0.0,Yes,B.1.526,0,
Hungary,HU,2021-26,GISAID,220,0,0.0,Yes,B.1.616,0,
Hungary,HU,2021-26,GISAID,220,0,0.0,Yes,B.1.617,0,
Hungary,HU,2021-26,GISAID,220,0,0.0,Yes,B.1.617.1,0,
Hungary,HU,2021-26,GISAID,220,0,0.0,Yes,B.1.617.2,0,
Hungary,HU,2021-26,GISAID,220,0,0.0,Yes,B.1.617.3,0,
Hungary,HU,2021-26,GISAID,220,0,0.0,Yes,B.1.620,0,
Hungary,HU,2021-26,GISAID,220,0,0.0,Yes,B.1.621,0,
Hungary,HU,2021-26,GISAID,220,0,0.0,Yes,C.1.2,0,
Hungary,HU,2021-26,GISAID,220,0,0.0,Yes,C.37,0,
Hungary,HU,2021-26,GISAID,220,0,0.0,Yes,P.1,0,
Hungary,HU,2021-26,GISAID,220,0,0.0,Yes,P.3,0,
Hungary,HU,2021-26,GISAID,220,0,0.0,Yes,Other,0,
Hungary,HU,2021-27,GISAID,277,0,0.0,Yes,B.1.1.7,0,
Hungary,HU,2021-27,GISAID,277,0,0.0,Yes,B.1.1.7+E484K,0,
Hungary,HU,2021-27,GISAID,277,0,0.0,Yes,B.1.351,0,
Hungary,HU,2021-27,GISAID,277,0,0.0,Yes,B.1.427/B.1.429,0,
Hungary,HU,2021-27,GISAID,277,0,0.0,Yes,B.1.525,0,
Hungary,HU,2021-27,GISAID,277,0,0.0,Yes,B.1.526,0,
Hungary,HU,2021-27,GISAID,277,0,0.0,Yes,B.1.616,0,
Hungary,HU,2021-27,GISAID,277,0,0.0,Yes,B.1.617,0,
Hungary,HU,2021-27,GISAID,277,0,0.0,Yes,B.1.617.1,0,
Hungary,HU,2021-27,GISAID,277,0,0.0,Yes,B.1.617.2,0,
Hungary,HU,2021-27,GISAID,277,0,0.0,Yes,B.1.617.3,0,
Hungary,HU,2021-27,GISAID,277,0,0.0,Yes,B.1.620,0,
Hungary,HU,2021-27,GISAID,277,0,0.0,Yes,B.1.621,0,
Hungary,HU,2021-27,GISAID,277,0,0.0,Yes,C.1.2,0,
Hungary,HU,2021-27,GISAID,277,0,0.0,Yes,C.37,0,
Hungary,HU,2021-27,GISAID,277,0,0.0,Yes,P.1,0,
Hungary,HU,2021-27,GISAID,277,0,0.0,Yes,P.3,0,
Hungary,HU,2021-27,GISAID,277,0,0.0,Yes,Other,0,
Hungary,HU,2021-28,GISAID,325,0,0.0,Yes,B.1.1.7,0,
Hungary,HU,2021-28,GISAID,325,0,0.0,Yes,B.1.1.7+E484K,0,
Hungary,HU,2021-28,GISAID,325,0,0.0,Yes,B.1.351,0,
Hungary,HU,2021-28,GISAID,325,0,0.0,Yes,B.1.427/B.1.429,0,
Hungary,HU,2021-28,GISAID,325,0,0.0,Yes,B.1.525,0,
Hungary,HU,2021-28,GISAID,325,0,0.0,Yes,B.1.526,0,
Hungary,HU,2021-28,GISAID,325,0,0.0,Yes,B.1.616,0,
Hungary,HU,2021-28,GISAID,325,0,0.0,Yes,B.1.617,0,
Hungary,HU,2021-28,GISAID,325,0,0.0,Yes,B.1.617.1,0,
Hungary,HU,2021-28,GISAID,325,0,0.0,Yes,B.1.617.2,0,
Hungary,HU,2021-28,GISAID,325,0,0.0,Yes,B.1.617.3,0,
Hungary,HU,2021-28,GISAID,325,0,0.0,Yes,B.1.620,0,
Hungary,HU,2021-28,GISAID,325,0,0.0,Yes,B.1.621,0,
Hungary,HU,2021-28,GISAID,325,0,0.0,Yes,C.1.2,0,
Hungary,HU,2021-28,GISAID,325,0,0.0,Yes,C.37,0,
Hungary,HU,2021-28,GISAID,325,0,0.0,Yes,P.1,0,
Hungary,HU,2021-28,GISAID,325,0,0.0,Yes,P.3,0,
