CountryCode,Year,Week,Sex,0-14,15-64,65-74,75-84,85+,Total,0-14,15-64,65-74,75-84,85+,Total,Split,SplitSex,Forecast
DNK,2018,10,m,1,124,174,199,202,700,0.000105697100917604,0.00344291035275695,0.0287206478298267,0.0642087120632842,0.251466574399791,0.0126267288307236,0,0,0
DNK,2018,10,f,2,63,97,179,296,637,0.000222578342471113,0.00178572439712011,0.0151014041751724,0.0476274136295304,0.19344799555884,0.0113796512505497,0,0,0
DNK,2018,10,b,3,187,271,378,498,1337,0.000162631616918395,0.00262287388845566,0.0217119549329153,0.0551212640886649,0.213421131895716,0.0120001726224966,0,0,0
DNK,2018,11,m,6,105,134,201,174,620,0.000634182605505626,0.00291536763741516,0.0221182000528551,0.0648540257523624,0.216609821512692,0.0111836741072124,0,0,0
DNK,2018,11,f,2,62,94,175,300,633,0.000222578342471113,0.00175737956541979,0.014634350437796,0.0465631138836191,0.196062157660987,0.0113081934718963,0,0,0
DNK,2018,11,b,8,167,228,376,474,1253,0.000433684311782387,0.00234235261696307,0.0182668845930063,0.0548296171887249,0.203135776141705,0.0112462350755335,0,0,0
DNK,2018,12,m,6,127,131,219,173,656,0.000634182605505626,0.00352620657096881,0.0216230164695822,0.0706618489540665,0.21536493748101,0.0118330487327924,0,0,0
DNK,2018,12,f,4,70,98,163,295,630,0.000445156684942226,0.00198413821902234,0.0152570887542979,0.0433702146458852,0.192794455033303,0.0112546001379063,0,0,0
DNK,2018,12,b,10,197,229,382,468,1286,0.000542105389727984,0.00276313452420195,0.0183470025078879,0.055704557888545,0.200564437203203,0.0115424248261261,0,0,0
DNK,2018,13,m,2,96,117,206,165,586,0.000211394201835209,0.00266547898277957,0.0193121597476421,0.066467309975058,0.205405865227552,0.0105703758497201,0,0,0
DNK,2018,13,f,2,63,94,157,284,600,0.000222578342471113,0.00178572439712011,0.014634350437796,0.0417737650270183,0.185605509252401,0.010718666798006,0,0,0
DNK,2018,13,b,4,159,211,363,449,1186,0.000216842155891194,0.00223014410836604,0.016904880040019,0.0529339123391147,0.192421863897945,0.0106448801273605,0,0,0
DNK,2018,14,m,9,113,136,189,150,597,0.000951273908258438,0.00313749088598012,0.0224483224417036,0.060982143617893,0.18673260475232,0.0107687958742029,0,0,0
DNK,2018,14,f,3,53,91,140,254,541,0.00033386751370667,0.00150227608011692,0.0141672967004195,0.0372504911068953,0.165999293486302,0.00966466456286872,0,0,0
DNK,2018,14,b,12,166,227,329,404,1138,0.000650526467673581,0.00232832655338844,0.0181867666781247,0.0479759150401343,0.173136821859175,0.010214058671953,0,0,0
DNK,2018,15,m,4,127,116,179,158,584,0.000422788403670417,0.00352620657096881,0.0191470985532178,0.0577555751725018,0.196691677005777,0.0105342994816323,0,0,0
DNK,2018,15,f,3,64,83,185,245,580,0.00033386751370667,0.00181406922882043,0.0129218200674156,0.0492238632483974,0.160117428756472,0.0103613779047391,0,0,0
DNK,2018,15,b,7,191,199,364,403,1164,0.000379473772809589,0.00267897814275417,0.0159434650614397,0.0530797357890847,0.172708265369425,0.010447420293632,0,0,0
DNK,2018,16,m,4,97,123,177,135,536,0.000422788403670417,0.0026932443888502,0.0203025269141878,0.0571102614834236,0.168059344277088,0.00966846664752554,0,0,0
DNK,2018,16,f,4,57,81,156,218,516,0.000445156684942226,0.00161565540691819,0.0126104509091646,0.0415076900905405,0.142471834566984,0.00921805344628514,0,0,0
DNK,2018,16,b,8,154,204,333,353,1052,0.000433684311782387,0.00216001379049289,0.0163440546358477,0.0485592088400143,0.151280440881903,0.00944217023101453,0,0,0
DNK,2018,17,m,3,97,109,161,142,512,0.000317091302752813,0.0026932443888502,0.0179916701922478,0.0519477519707977,0.176773532498863,0.00923555023047215,0,0,0
DNK,2018,17,f,1,49,89,146,211,496,0.000111289171235557,0.00138889675331564,0.0138559275421685,0.0388469407257622,0.137897050888227,0.00886076455301827,0,0,0
DNK,2018,17,b,4,146,198,307,353,1008,0.000216842155891194,0.00204780528189586,0.0158633471465581,0.044767799140794,0.151280440881903,0.00904725056355764,0,0,0
DNK,2018,18,m,3,110,94,173,134,514,0.000317091302752813,0.00305419466776826,0.0155157522758834,0.0558196341052671,0.166814460245406,0.00927162659855994,0,0,0
DNK,2018,18,f,1,67,82,142,204,496,0.000111289171235557,0.00189910372392138,0.0127661354882901,0.0377826409798509,0.133322267209471,0.00886076455301827,0,0,0
DNK,2018,18,b,4,177,176,315,338,1010,0.000216842155891194,0.00248261325270936,0.0141007530191627,0.0459343867405541,0.144852093535646,0.00906520145753296,0,0,0
DNK,2018,19,m,1,95,141,152,141,530,0.000105697100917604,0.00263771357670895,0.0232736284138251,0.0490438403699457,0.175528648467181,0.00956023754326219,0,0,0
DNK,2018,19,f,2,54,85,124,230,495,0.000222578342471113,0.00153062091181723,0.0132331892256666,0.0329932921232501,0.150314320873423,0.00884290010835493,0,0,0
DNK,2018,19,b,3,149,226,276,371,1025,0.000162631616918395,0.00208988347261975,0.0181066487632431,0.0402472721917236,0.158994457697411,0.0091998331623478,0,0,0
DNK,2018,20,m,3,105,122,146,133,509,0.000317091302752813,0.00291536763741516,0.0201374657197636,0.047107899302711,0.165569576213724,0.00918143567834048,0,0,0
DNK,2018,20,f,3,52,93,153,202,503,0.00033386751370667,0.0014739312484166,0.0144786658586705,0.040709465281107,0.132015186158398,0.00898581566566167,0,0,0
DNK,2018,20,b,6,157,215,299,335,1012,0.00032526323383679,0.00220209198121678,0.0172253516995454,0.0436012115410339,0.143566424066395,0.00908315235150827,0,0,0
DNK,2018,21,m,3,101,128,140,129,501,0.000317091302752813,0.00280430601313268,0.0211278328863093,0.0451719582354763,0.160590040086996,0.00903713020598935,0,0,0
DNK,2018,21,f,2,60,74,121,195,452,0.000222578342471113,0.00170068990201915,0.0115206588552862,0.0321950673138167,0.127440402479641,0.00807472898783117,0,0,0
DNK,2018,21,b,5,161,202,261,324,953,0.000271052694863992,0.0022581962355153,0.0161838188060845,0.0380599204421734,0.13885230267914,0.00855360097923654,0,0,0
DNK,2018,22,m,7,83,112,144,142,488,0.00073987970642323,0.00230452870386151,0.0184868537755206,0.0464625856136328,0.176773532498863,0.00880263381341877,0,0,0
DNK,2018,22,f,3,60,83,142,201,489,0.00033386751370667,0.00170068990201915,0.0129218200674156,0.0377826409798509,0.131361645632861,0.00873571344037487,0,0,0
DNK,2018,22,b,10,143,195,286,343,977,0.000542105389727984,0.00200572709117197,0.0156229934019133,0.0417055066914237,0.146994875984399,0.0087690117069403,0,0,0
DNK,2018,23,m,2,110,143,152,120,527,0.000211394201835209,0.00305419466776826,0.0236037508026737,0.0490438403699457,0.149386083801856,0.00950612299113052,0,0,0
DNK,2018,23,f,2,47,89,148,196,482,0.000222578342471113,0.001332207089915,0.0138559275421685,0.0393790905987179,0.128093943005178,0.00861066232773146,0,0,0
DNK,2018,23,b,4,157,232,300,316,1009,0.000216842155891194,0.00220209198121678,0.0185873562525327,0.0437470349910039,0.135423850761137,0.0090562260105453,0,0,0
DNK,2018,24,m,3,83,116,148,130,480,0.000317091302752813,0.00230452870386151,0.0191470985532178,0.0477532129917892,0.161834924118678,0.00865832834106764,0,0,0
DNK,2018,24,f,2,42,79,128,210,461,0.000222578342471113,0.0011904829314134,0.0122990817509136,0.0340575918691614,0.137243510362691,0.00823550898980126,0,0,0
DNK,2018,24,b,5,125,195,276,340,941,0.000271052694863992,0.00175325794682865,0.0156229934019133,0.0402472721917236,0.145709206515147,0.00844589561538467,0,0,0
DNK,2018,25,m,2,82,120,154,118,476,0.000211394201835209,0.00227676329779089,0.019807343330915,0.0496891540590239,0.146896315738492,0.00858617560489208,0,0,0
DNK,2018,25,f,0,58,87,112,225,482,0,0.00164400023861851,0.0135445583839175,0.0298003928855162,0.14704661824574,0.00861066232773146,0,0,0
DNK,2018,25,b,2,140,207,266,343,958,0.000108421077945597,0.00196364890044809,0.0165844083804925,0.0387890376920235,0.146994875984399,0.00859847821417483,0,0,0
DNK,2018,26,m,3,60,114,149,137,463,0.000317091302752813,0.00166592436423723,0.0188169761643692,0.0480758698363283,0.170549112340453,0.0083516792123215,0,0,0
DNK,2018,26,f,0,52,83,124,193,452,0,0.0014739312484166,0.0129218200674156,0.0329932921232501,0.126133321428568,0.00807472898783117,0,0,0
DNK,2018,26,b,3,112,197,273,330,915,0.000162631616918395,0.00157091912035847,0.0157832292316765,0.0398098018418135,0.141423641617643,0.0082125339937056,0,0,0
DNK,2018,27,m,2,92,131,157,144,526,0.000211394201835209,0.00255441735849709,0.0216230164695822,0.0506571245926413,0.179263300562228,0.00948808480708663,0,0,0
DNK,2018,27,f,3,63,83,110,222,481,0.00033386751370667,0.00178572439712011,0.0129218200674156,0.0292682430125606,0.14508599666913,0.00859279788306812,0,0,0
DNK,2018,27,b,5,155,214,267,366,1007,0.000271052694863992,0.00217403985406752,0.0171452337846638,0.0389348611419935,0.156851675248659,0.00903827511656999,0,0,0
DNK,2018,28,m,3,80,103,173,124,483,0.000317091302752813,0.00222123248564965,0.017001303025702,0.0558196341052671,0.154365619928585,0.00871244289319932,0,0,0
DNK,2018,28,f,4,56,96,124,208,488,0.000445156684942226,0.00158731057521787,0.0149457195960469,0.0329932921232501,0.135936429311617,0.00871784899571152,0,0,0
DNK,2018,28,b,7,136,199,297,332,971,0.000379473772809589,0.00190754464614957,0.0159434650614397,0.0433095646410939,0.142280754597144,0.00871515902501436,0,0,0
DNK,2018,29,m,1,108,108,153,118,488,0.000105697100917604,0.00299866385562702,0.0178266089978235,0.0493664972144848,0.146896315738492,0.00880263381341877,0,0,0
DNK,2018,29,f,2,55,78,137,234,506,0.000222578342471113,0.00155896574351755,0.0121433971717881,0.0364522662974618,0.152928482975569,0.0090394089996517,0,0,0
DNK,2018,29,b,3,163,186,290,352,994,0.000162631616918395,0.00228624836266456,0.0149019321679788,0.0422888004913038,0.150851884392153,0.00892159430573046,0,0,0
DNK,2018,30,m,2,107,123,189,157,578,0.000211394201835209,0.0029708984495564,0.0203025269141878,0.060982143617893,0.195446792974095,0.010426070377369,0,0,0
DNK,2018,30,f,2,57,82,135,237,513,0.000222578342471113,0.00161565540691819,0.0127661354882901,0.0359201164245062,0.154889104552179,0.00916446011229511,0,0,0
DNK,2018,30,b,4,164,205,324,394,1091,0.000216842155891194,0.00230027442623919,0.0164241725507293,0.0472467977902842,0.168851256961671,0.00979221266353313,0,0,0
DNK,2018,31,m,0,89,152,187,135,563,0,0.00247112114028523,0.0250893015524923,0.0603368299288148,0.168059344277088,0.0101554976167106,0,0,0
DNK,2018,31,f,1,67,82,145,226,521,0.000111289171235557,0.00189910372392138,0.0127661354882901,0.0385808657892844,0.147700158771276,0.00930737566960185,0,0,0
DNK,2018,31,b,1,156,234,332,361,1084,5.42105389727984e-05,0.00218806591764215,0.0187475920822959,0.0484133853900443,0.154708892799906,0.00972938453461953,0,0,0
DNK,2018,32,m,2,99,135,153,137,526,0.000211394201835209,0.00274877520099144,0.0222832612472793,0.0493664972144848,0.170549112340453,0.00948808480708663,0,0,0
DNK,2018,32,f,2,55,80,148,218,503,0.000222578342471113,0.00155896574351755,0.0124547663300391,0.0393790905987179,0.142471834566984,0.00898581566566167,0,0,0
DNK,2018,32,b,4,154,215,301,355,1029,0.000216842155891194,0.00216001379049289,0.0172253516995454,0.0438928584409739,0.152137553861404,0.00923573495029843,0,0,0
DNK,2018,33,m,1,99,120,145,130,495,0.000105697100917604,0.00274877520099144,0.019807343330915,0.0467852424581719,0.161834924118678,0.00892890110172601,0,0,0
DNK,2018,33,f,3,69,92,135,223,522,0.00033386751370667,0.00195579338732202,0.014322981279545,0.0359201164245062,0.145739537194667,0.00932524011426519,0,0,0
DNK,2018,33,b,4,168,212,280,353,1017,0.000216842155891194,0.0023563786805377,0.0169849979549006,0.0408305659916036,0.151280440881903,0.00912802958644655,0,0,0
DNK,2018,34,m,6,89,114,152,138,499,0.000634182605505626,0.00247112114028523,0.0188169761643692,0.0490438403699457,0.171793996372135,0.00900105383790157,0,0,0
DNK,2018,34,f,3,50,82,142,214,491,0.00033386751370667,0.00141724158501596,0.0127661354882901,0.0377826409798509,0.139857672464837,0.00877144232970155,0,0,0
DNK,2018,34,b,9,139,196,294,352,990,0.000487894850755185,0.00194962283687346,0.0157031113167949,0.0428720942911838,0.150851884392153,0.00888569251777983,0,0,0
DNK,2018,35,m,2,91,107,122,126,448,0.000211394201835209,0.00252665195242647,0.0176615478033992,0.0393641350337722,0.156855387991949,0.00808110645166314,0,0,0
DNK,2018,35,f,3,55,95,135,199,487,0.00033386751370667,0.00155896574351755,0.0147900350169214,0.0359201164245062,0.130054564581788,0.00869998455104818,0,0,0
DNK,2018,35,b,5,146,202,257,325,935,0.000271052694863992,0.00204780528189586,0.0161838188060845,0.0374766266422933,0.139280859168891,0.00839204293345873,0,0,0
DNK,2018,36,m,5,70,121,192,130,518,0.000528485504588021,0.00194357842494344,0.0199724045253393,0.0619501141515103,0.161834924118678,0.0093437793347355,0,0,0
DNK,2018,36,f,0,56,84,122,195,457,0,0.00158731057521787,0.0130775046465411,0.0324611422502945,0.127440402479641,0.00816405121114788,0,0,0
DNK,2018,36,b,5,126,205,314,325,975,0.000271052694863992,0.00176728401040328,0.0164241725507293,0.0457885632905841,0.139280859168891,0.00875106081296498,0,0,0
DNK,2018,37,m,4,88,131,152,121,496,0.000422788403670417,0.00244335573421461,0.0216230164695822,0.0490438403699457,0.150630967833538,0.0089469392857699,0,0,0
DNK,2018,37,f,1,53,72,122,205,453,0.000111289171235557,0.00150227608011692,0.0112092896970352,0.0324611422502945,0.133975807735007,0.00809259343249451,0,0,0
DNK,2018,37,b,5,141,203,274,326,949,0.000271052694863992,0.00197767496402271,0.0162639367209661,0.0399556252917836,0.139709415658641,0.00851769919128592,0,0,0
DNK,2018,38,m,1,81,137,161,140,520,0.000105697100917604,0.00224899789172027,0.0226133836361279,0.0519477519707977,0.174283764435499,0.00937985570282328,0,0,0
DNK,2018,38,f,6,50,97,121,200,474,0.000667735027413339,0.00141724158501596,0.0151014041751724,0.0321950673138167,0.130708105107324,0.00846774677042472,0,0,0
DNK,2018,38,b,7,131,234,282,340,994,0.000379473772809589,0.00183741432827642,0.0187475920822959,0.0411222128915437,0.145709206515147,0.00892159430573046,0,0,0
DNK,2018,39,m,5,74,128,156,138,501,0.000528485504588021,0.00205464004922592,0.0211278328863093,0.0503344677481022,0.171793996372135,0.00903713020598935,0,0,0
DNK,2018,39,f,0,50,72,124,203,449,0,0.00141724158501596,0.0112092896970352,0.0329932921232501,0.132668726683934,0.00802113565384114,0,0,0
DNK,2018,39,b,5,124,200,280,341,950,0.000271052694863992,0.00173923188325402,0.0160235829763213,0.0408305659916036,0.146137763004898,0.00852667463827357,0,0,0
DNK,2018,40,m,1,90,116,146,139,492,0.000105697100917604,0.00249888654635585,0.0191470985532178,0.047107899302711,0.173038880403817,0.00887478654959434,0,0,0
DNK,2018,40,f,6,55,102,136,242,541,0.000667735027413339,0.00155896574351755,0.0158798270707999,0.036186191360984,0.158156807179862,0.00966466456286872,0,0,0
DNK,2018,40,b,7,145,218,282,381,1033,0.000379473772809589,0.00203377921832123,0.0174657054441902,0.0411222128915437,0.163280022594915,0.00927163673824906,0,0,0
DNK,2018,41,m,3,73,127,145,147,495,0.000317091302752813,0.0020268746431553,0.020962771691885,0.0467852424581719,0.182997952657274,0.00892890110172601,0,0,0
DNK,2018,41,f,2,53,79,143,220,497,0.000222578342471113,0.00150227608011692,0.0122990817509136,0.0380487159163288,0.143778915618057,0.00887862899768161,0,0,0
DNK,2018,41,b,5,126,206,288,367,992,0.000271052694863992,0.00176728401040328,0.0165042904656109,0.0419971535913637,0.157280231738409,0.00890364341175514,0,0,0
DNK,2018,42,m,2,92,142,151,125,512,0.000211394201835209,0.00255441735849709,0.0234386896082494,0.0487211835254066,0.155610503960267,0.00923555023047215,0,0,0
DNK,2018,42,f,2,59,67,139,179,446,0.000222578342471113,0.00167234507031883,0.0104308668014078,0.0369844161704175,0.116983754071055,0.00796754231985111,0,0,0
DNK,2018,42,b,4,151,209,290,304,958,0.000216842155891194,0.00211793559976901,0.0167446442102557,0.0422888004913038,0.130281172884132,0.00859847821417483,0,0,0
DNK,2018,43,m,4,87,107,183,128,509,0.000422788403670417,0.00241559032814399,0.0176615478033992,0.0590462025506583,0.159345156055313,0.00918143567834048,0,0,0
DNK,2018,43,f,3,45,83,129,204,464,0.00033386751370667,0.00127551742651436,0.0129218200674156,0.0343236668056392,0.133322267209471,0.00828910232379129,0,0,0
DNK,2018,43,b,7,132,190,312,332,973,0.000379473772809589,0.00185144039185105,0.0152224038275052,0.0454969163906441,0.142280754597144,0.00873310991898967,0,0,0
DNK,2018,44,m,3,82,110,172,149,516,0.000317091302752813,0.00227676329779089,0.0181567313866721,0.055496977260728,0.185487720720638,0.00930770296664772,0,0,0
DNK,2018,44,f,2,58,91,128,212,491,0.000222578342471113,0.00164400023861851,0.0141672967004195,0.0340575918691614,0.138550591413764,0.00877144232970155,0,0,0
DNK,2018,44,b,5,140,201,300,361,1007,0.000271052694863992,0.00196364890044809,0.0161037008912029,0.0437470349910039,0.154708892799906,0.00903827511656999,0,0,0
DNK,2018,45,m,1,87,138,144,125,495,0.000105697100917604,0.00241559032814399,0.0227784448305522,0.0464625856136328,0.155610503960267,0.00892890110172601,0,0,0
DNK,2018,45,f,3,62,70,143,219,497,0.00033386751370667,0.00175737956541979,0.0108979205387842,0.0380487159163288,0.14312537509252,0.00887862899768161,0,0,0
DNK,2018,45,b,4,149,208,287,344,992,0.000216842155891194,0.00208988347261975,0.0166645262953741,0.0418513301413937,0.147423432474149,0.00890364341175514,0,0,0
DNK,2018,46,m,4,79,104,158,137,482,0.000422788403670417,0.00219346707957903,0.0171663642201263,0.0509797814371804,0.170549112340453,0.00869440470915543,0,0,0
DNK,2018,46,f,2,60,84,121,205,472,0.000222578342471113,0.00170068990201915,0.0130775046465411,0.0321950673138167,0.133975807735007,0.00843201788109803,0,0,0
DNK,2018,46,b,6,139,188,279,342,954,0.00032526323383679,0.00194962283687346,0.015062167997742,0.0406847425416336,0.146566319494648,0.0085625764262242,0,0,0
DNK,2018,47,m,2,86,103,165,139,495,0.000211394201835209,0.00238782492207337,0.017001303025702,0.0532383793489542,0.173038880403817,0.00892890110172601,0,0,0
DNK,2018,47,f,4,61,87,147,202,501,0.000445156684942226,0.00172903473371947,0.0135445583839175,0.0391130156622401,0.132015186158398,0.00895008677633499,0,0,0
DNK,2018,47,b,6,147,190,312,341,996,0.00032526323383679,0.00206183134547049,0.0152224038275052,0.0454969163906441,0.146137763004898,0.00893954519970577,0,0,0
DNK,2018,48,m,1,78,137,159,135,510,0.000105697100917604,0.0021657016735084,0.0226133836361279,0.0513024382817195,0.168059344277088,0.00919947386238437,0,0,0
DNK,2018,48,f,4,47,71,135,227,484,0.000445156684942226,0.001332207089915,0.0110536051179097,0.0359201164245062,0.148353699296813,0.00864639121705815,0,0,0
DNK,2018,48,b,5,125,208,294,362,994,0.000271052694863992,0.00175325794682865,0.0166645262953741,0.0428720942911838,0.155137449289657,0.00892159430573046,0,0,0
DNK,2018,49,m,3,89,112,175,156,535,0.000317091302752813,0.00247112114028523,0.0184868537755206,0.0564649477943454,0.194201908942413,0.00965042846348165,0,0,0
DNK,2018,49,f,3,70,94,158,225,550,0.00033386751370667,0.00198413821902234,0.014634350437796,0.0420398399634961,0.14704661824574,0.00982544456483881,0,0,0
DNK,2018,49,b,6,159,206,333,381,1085,0.00032526323383679,0.00223014410836604,0.0165042904656109,0.0485592088400143,0.163280022594915,0.00973835998160719,0,0,0
DNK,2018,50,m,7,99,123,164,126,519,0.00073987970642323,0.00274877520099144,0.0203025269141878,0.0529157225044151,0.156855387991949,0.00936181751877939,0,0,0
DNK,2018,50,f,0,43,79,159,244,525,0,0.00121882776311372,0.0122990817509136,0.0423059148999739,0.159463888230936,0.00937883344825523,0,0,0
DNK,2018,50,b,7,142,202,323,370,1044,0.000379473772809589,0.00199170102759734,0.0161838188060845,0.0471009743403142,0.15856590120766,0.00937036665511328,0,0,0
DNK,2018,51,m,4,108,124,186,145,567,0.000422788403670417,0.00299866385562702,0.0204675881086121,0.0600141730842756,0.18050818459391,0.0102276503528862,0,0,0
DNK,2018,51,f,2,72,89,151,215,529,0.000222578342471113,0.00204082788242298,0.0138559275421685,0.0401773154081514,0.140511212990374,0.0094502912269086,0,0,0
DNK,2018,51,b,6,180,213,337,360,1096,0.00032526323383679,0.00252469144343325,0.0170651158697822,0.0491425026398944,0.154280336310156,0.00983708989847141,0,0,0
DNK,2018,52,m,3,90,131,166,130,520,0.000317091302752813,0.00249888654635585,0.0216230164695822,0.0535610361934933,0.161834924118678,0.00937985570282328,0,0,0
DNK,2018,52,f,0,33,92,157,204,486,0,0.000935379446110532,0.014322981279545,0.0417737650270183,0.133322267209471,0.00868212010638484,0,0,0
DNK,2018,52,b,3,123,223,323,334,1006,0.000162631616918395,0.00172520581967939,0.0178662950185982,0.0471009743403142,0.143137867576645,0.00902929966958233,0,0,0
DNK,2019,1,m,1,103,148,142,143,537,0.000106118072654645,0.00285646810618209,0.024534587218434,0.0431508684218345,0.172833062216646,0.00965263991154122,0,0,0
DNK,2019,1,f,2,69,111,166,245,593,0.000223632815558193,0.00195293843935494,0.0173402462076013,0.0419191978518373,0.158839701686083,0.0105556707466315,0,0,0
DNK,2019,1,b,3,172,259,308,388,1130,0.000163339114504523,0.00240930471798815,0.0208306631809005,0.0424781938441492,0.163725271573772,0.0101063597275378,0,0,0
DNK,2019,2,m,1,111,142,189,152,595,0.000106118072654645,0.00307832970666225,0.0235399417906597,0.0574331981107515,0.18371066753098,0.0106951969224712,0,0,0
DNK,2019,2,f,2,59,92,141,266,560,0.000223632815558193,0.00166990388292669,0.0143720959558497,0.0356060656452353,0.172454533259176,0.00996825567978691,0,0,0
DNK,2019,2,b,3,170,234,330,418,1155,0.000163339114504523,0.00238128954684876,0.0188199814066823,0.0455123505473027,0.17638444205628,0.0103299517569082,0,0,0
DNK,2019,3,m,1,91,132,189,148,561,0.000106118072654645,0.00252367570546184,0.0218821994110358,0.0574331981107515,0.178876176280165,0.0100840428126157,0,0,0
DNK,2019,3,f,2,61,75,172,247,557,0.000223632815558193,0.00172651079421234,0.0117163825727036,0.0434343495814218,0.160136352312092,0.00991485431007377,0,0,0
DNK,2019,3,b,3,152,207,361,395,1118,0.000163339114504523,0.00212915300659418,0.0166484450905266,0.0497877531744735,0.166679078019691,0.0099990355534401,0,0,0
DNK,2019,4,m,4,93,142,149,154,542,0.000424472290618579,0.00257914110558188,0.0235399417906597,0.0452780239074179,0.186127913156388,0.00974251551593173,0,0,0
DNK,2019,4,f,3,69,89,157,225,543,0.00033544922333729,0.00195293843935494,0.0139034406529416,0.0396464702574606,0.145873195425995,0.00966564791807909,0,0,0
DNK,2019,4,b,7,162,231,306,379,1085,0.000381124600510554,0.00226922886229117,0.0185786995937761,0.0422023614165897,0.15992752042902,0.0097038940746713,0,0,0
DNK,2019,5,m,2,112,169,191,172,646,0.000212236145309289,0.00310606240672227,0.0280158462156443,0.0580409568209182,0.207883123785056,0.0116119280872544,0,0,0
DNK,2019,5,f,1,56,93,147,266,563,0.000111816407779097,0.00158499351599821,0.0145283143901524,0.0371212173748198,0.172454533259176,0.0100216570495001,0,0,0
DNK,2019,5,b,3,168,262,338,438,1209,0.000163339114504523,0.00235327437570936,0.0210719449938067,0.0466156802575403,0.184823889044619,0.010812910540348,0,0,0
DNK,2019,6,m,1,115,156,200,178,650,0.000106118072654645,0.00318926050690233,0.0258607811221332,0.0607758710166683,0.215134860661279,0.0116838285707668,0,0,0
DNK,2019,6,f,1,69,105,157,268,600,0.000111816407779097,0.00195293843935494,0.016402935601785,0.0396464702574606,0.173751183885185,0.0106802739426288,0,0,0
DNK,2019,6,b,2,184,261,357,446,1250,0.000108892743003016,0.00257739574482454,0.020991517722838,0.0492360883193547,0.188199667839954,0.0111796014685153,0,0,0
DNK,2019,7,m,6,113,138,180,176,613,0.000636708435927868,0.00313379510678229,0.0228768448388101,0.0546982839150015,0.212717615035872,0.011018749098277,0,0,0
DNK,2019,7,f,1,65,68,173,256,563,0.000111816407779097,0.00183972461678364,0.0106228535325846,0.0436868748696858,0.165971280129132,0.0100216570495001,0,0,0
DNK,2019,7,b,7,178,206,353,432,1176,0.000381124600510554,0.00249335023140634,0.0165680178195579,0.0486844234642359,0.182292054948117,0.0105177690615792,0,0,0
DNK,2019,8,m,2,85,146,200,135,568,0.000212236145309289,0.00235727950510172,0.0242030387425092,0.0607758710166683,0.163164079715015,0.0102098686587624,0,0,0
DNK,2019,8,f,3,53,108,130,248,542,0.00033544922333729,0.00150008314906974,0.0168715909046931,0.0328282874743304,0.160784677625096,0.00964784746150805,0,0,0
DNK,2019,8,b,5,138,254,330,383,1110,0.000272231857507539,0.0019330468086184,0.0204285268260569,0.0455123505473027,0.161615409826687,0.0099274861040416,0,0,0
DNK,2019,9,m,2,94,119,168,148,531,0.000212236145309289,0.0026068738056419,0.0197271343175247,0.0510517316540014,0.178876176280165,0.0095447891862726,0,0,0
DNK,2019,9,f,2,66,101,144,246,559,0.000223632815558193,0.00186802807242647,0.0157780618645741,0.0363636415100275,0.159488026999087,0.00995045522321586,0,0,0
DNK,2019,9,b,4,160,220,312,394,1090,0.000217785486006031,0.00224121369115177,0.0176939996131201,0.043029858699268,0.166257105670274,0.00974861248054536,0,0,0
DNK,2019,10,m,4,88,123,153,137,505,0.000424472290618579,0.00244047760528178,0.0203902312693742,0.0464935413277512,0.165581325340423,0.00907743604344193,0,0,0
DNK,2019,10,f,3,69,102,157,215,546,0.00033544922333729,0.00195293843935494,0.0159342802988768,0.0396464702574606,0.13938994229595,0.00971904928779224,0,0,0
DNK,2019,10,b,7,157,225,310,352,1051,0.000381124600510554,0.00219919093444267,0.0180961359679638,0.0427540262717086,0.148534266994762,0.00939980891472768,0,0,0
DNK,2019,11,m,4,79,123,177,149,532,0.000424472290618579,0.0021908833047416,0.0203902312693742,0.0537866458497514,0.180084799092869,0.0095627643071507,0,0,0
DNK,2019,11,f,3,65,74,156,233,531,0.00033544922333729,0.00183972461678364,0.0115601641384009,0.0393939449691965,0.15105979793003,0.00945204243922652,0,0,0
DNK,2019,11,b,7,144,197,333,382,1063,0.000381124600510554,0.00201709232203659,0.0158441723808394,0.0459260991886418,0.16119343747727,0.00950713308882543,0,0,0
DNK,2019,12,m,2,89,137,173,149,550,0.000212236145309289,0.0024682103053418,0.0227110706008477,0.0525711284294181,0.180084799092869,0.00988631648295656,0,0,0
DNK,2019,12,f,0,57,67,133,232,489,0,0.00161329697164104,0.0104666350982819,0.0335858633391226,0.150411472617025,0.0087044232632425,0,0,0
DNK,2019,12,b,2,146,204,306,381,1039,0.000108892743003016,0.00204510749317599,0.0164071632776205,0.0422023614165897,0.160771465127853,0.00929248474062993,0,0,0
DNK,2019,13,m,2,99,103,167,148,519,0.000212236145309289,0.00274553730594201,0.0170747465101264,0.050747852298918,0.178876176280165,0.00932908773573537,0,0,0
DNK,2019,13,f,5,54,89,142,213,503,0.000559082038895483,0.00152838660471256,0.0139034406529416,0.0358585909334994,0.138093291669941,0.00895362965523717,0,0,0
DNK,2019,13,b,7,153,192,309,361,1022,0.000381124600510554,0.00214316059216388,0.0154420360259957,0.0426161100579289,0.152332018139515,0.00914044216065813,0,0,0
DNK,2019,14,m,0,79,128,172,137,516,0,0.0021908833047416,0.0212191024591862,0.0522672490743347,0.165581325340423,0.00927516237310106,0,0,0
DNK,2019,14,f,1,56,91,170,251,569,0.000111816407779097,0.00158499351599821,0.014215877521547,0.0429292990048936,0.162729653564109,0.0101284597889263,0,0,0
