,Start,End,RT,Count,CountCumul,HospCumul
588,2021-06-29,2021-06-29,1.2,5580.0,0.0,0.0
589,2021-06-29,2021-06-29,1.2999999999999998,5580.0,0.0,0.0
590,2021-06-29,2021-06-29,1.4,5580.0,0.0,0.0
591,2021-06-29,2021-06-29,1.5,5580.0,0.0,0.0
592,2021-06-29,2021-06-29,1.5999999999999999,5580.0,0.0,0.0
593,2021-06-29,2021-06-29,1.6999999999999997,5580.0,0.0,0.0
594,2021-06-29,2021-07-06,0.9,2412.941529222993,2412.9415292229937,62.82342528787522
595,2021-06-29,2021-07-06,1.0,2822.9049298651494,2822.9049298651494,73.49724591679836
596,2021-06-29,2021-07-06,1.1,3253.455958929758,3253.455958929758,84.70708671877104
597,2021-06-29,2021-07-06,1.2,3703.6144303149013,3703.6144303149013,96.42742753609512
598,2021-06-29,2021-07-06,1.2999999999999998,4172.526631767202,4172.526631767202,108.63604108836712
599,2021-06-29,2021-07-06,1.4,4659.44030532102,4659.440305321019,121.31334156236719
600,2021-06-29,2021-07-06,1.5,5163.686050210837,5163.686050210836,134.44190041767249
601,2021-06-29,2021-07-06,1.5999999999999999,5684.663172444875,5684.663172444875,148.00607796568866
602,2021-06-29,2021-07-06,1.6999999999999997,6221.82870099553,6221.828700995531,161.9917373948216
603,2021-06-29,2021-07-13,0.9,1348.7184201164557,3761.6599493394488,97.22325748722717
604,2021-06-29,2021-07-13,1.0,1845.9511202722529,4668.856050137403,120.57928160226655
605,2021-06-29,2021-07-13,1.1,2451.983576993729,5705.439535923488,147.24632570749037
606,2021-06-29,2021-07-13,1.2,3177.453676344555,6881.068106659454,177.47019499383376
607,2021-06-29,2021-07-13,1.2999999999999998,4032.978690178956,8205.505321946159,211.4994617523626
608,2021-06-29,2021-07-13,1.4,5029.157037604741,9688.59734292576,249.5848588912808
609,2021-06-29,2021-07-13,1.5,6176.569771004678,11340.255821215515,291.9788336433672
610,2021-06-29,2021-07-13,1.5999999999999999,7485.781846475979,13170.445018920856,338.9352115482891
611,2021-06-29,2021-07-13,1.6999999999999997,8967.3432223706,15189.171923366132,390.70893849667146
612,2021-06-29,2021-07-20,0.9,688.9774956000599,4450.637444939508,116.05996457420311
613,2021-06-29,2021-07-20,1.0,1102.6686172260827,5771.524667363484,150.7274531309127
