date,cases0_1,cases1_5,cases5_15,cases15_65,cases65,casesSum,pop0_1,pop1_4,pop5_14,pop15_64,pop65,popSum,ratio0_1,ratio1_4,ratio5_14,ratio15_64,ratio65,ratioAll,ratioK0_1,ratioK1_4,ratioK5_14,ratioK15_64,ratioK65,ratioKAll
1915-10-03,0,0,4,14,2,20,9396.6,36502.2,86777.2,334181.2,27778.6,494635.8,0.0,0.0,4.609505722701355e-05,4.189343984640668e-05,7.199786886308166e-05,4.043378987125477e-05,0.0,0.0,0.04609505722701355,0.04189343984640668,0.07199786886308165,0.040433789871254774
1915-10-10,0,3,8,37,8,56,9396.6,36502.2,86777.2,334181.2,27778.6,494635.8,0.0,8.218682709535316e-05,9.21901144540271e-05,0.00011071837673693194,0.0002879914754523266,0.00011321461163951336,0.0,0.08218682709535316,0.0921901144540271,0.11071837673693194,0.2879914754523266,0.11321461163951337
1915-10-17,0,4,1,48,4,57,9396.6,36502.2,86777.2,334181.2,27778.6,494635.8,0.0,0.00010958243612713755,1.1523764306753388e-05,0.00014363465090196575,0.0001439957377261633,0.0001152363011330761,0.0,0.10958243612713754,0.011523764306753387,0.14363465090196575,0.1439957377261633,0.11523630113307609
1915-10-24,2,9,7,43,4,65,9396.6,36502.2,86777.2,334181.2,27778.6,494635.8,0.00021284294319221845,0.0002465604812860595,8.066635014727371e-05,0.00012867270809967767,0.0001439957377261633,0.00013140981708157802,0.21284294319221844,0.2465604812860595,0.08066635014727372,0.12867270809967768,0.1439957377261633,0.131409817081578
1915-10-31,0,8,5,49,9,71,9396.6,36502.2,86777.2,334181.2,27778.6,494635.8,0.0,0.0002191648722542751,5.7618821533766935e-05,0.00014662703946242338,0.0003239904098838675,0.00014353995404295443,0.0,0.21916487225427508,0.057618821533766934,0.14662703946242336,0.32399040988386746,0.14353995404295442
1915-11-07,0,5,11,62,9,87,9396.6,36502.2,86777.2,334181.2,27778.6,494635.8,0.0,0.00013697804515892193,0.00012676140737428727,0.00018552809074837243,0.0003239904098838675,0.00017588698593995825,0.0,0.13697804515892192,0.12676140737428726,0.18552809074837243,0.32399040988386746,0.17588698593995825
1915-11-14,2,5,9,34,3,53,9396.6,36502.2,86777.2,334181.2,27778.6,494635.8,0.00021284294319221845,0.00013697804515892193,0.00010371387876078048,0.00010174121105555907,0.00010799680329462248,0.00010714954315882514,0.21284294319221844,0.13697804515892192,0.10371387876078048,0.10174121105555907,0.10799680329462248,0.10714954315882515
1915-11-21,0,2,8,63,3,76,9396.6,36502.2,86777.2,334181.2,27778.6,494635.8,0.0,5.479121806356877e-05,9.21901144540271e-05,0.00018852047930883006,0.00010799680329462248,0.00015364840151076812,0.0,0.05479121806356877,0.0921901144540271,0.18852047930883006,0.10799680329462248,0.1536484015107681
1915-11-28,0,4,12,50,2,68,9396.6,36502.2,86777.2,334181.2,27778.6,494635.8,0.0,0.00010958243612713755,0.00013828517168104065,0.000149619428022881,7.199786886308166e-05,0.0001374748855622662,0.0,0.10958243612713754,0.13828517168104065,0.149619428022881,0.07199786886308165,0.1374748855622662
1915-12-05,0,4,5,58,5,72,9396.6,36502.2,86777.2,334181.2,27778.6,494635.8,0.0,0.00010958243612713755,5.7618821533766935e-05,0.00017355853650654195,0.00017999467215770414,0.00014556164353651718,0.0,0.10958243612713754,0.057618821533766934,0.17355853650654193,0.17999467215770415,0.14556164353651718
1915-12-12,2,2,4,52,2,62,9396.6,36502.2,86777.2,334181.2,27778.6,494635.8,0.00021284294319221845,5.479121806356877e-05,4.609505722701355e-05,0.00015560420514379623,7.199786886308166e-05,0.0001253447486008898,0.21284294319221844,0.05479121806356877,0.04609505722701355,0.15560420514379622,0.07199786886308165,0.1253447486008898
1915-12-19,1,3,3,33,3,43,9396.6,36502.2,86777.2,334181.2,27778.6,494635.8,0.00010642147159610923,8.218682709535316e-05,3.457129292026016e-05,9.874882249510146e-05,0.00010799680329462248,8.693264822319776e-05,0.10642147159610922,0.08218682709535316,0.03457129292026016,0.09874882249510146,0.10799680329462248,0.08693264822319777
1915-12-26,1,8,2,69,6,86,9396.6,36502.2,86777.2,334181.2,27778.6,494635.8,0.00010642147159610923,0.0002191648722542751,2.3047528613506776e-05,0.00020647481067157577,0.00021599360658924497,0.00017386529644639552,0.10642147159610922,0.21916487225427508,0.023047528613506774,0.20647481067157578,0.21599360658924496,0.17386529644639553
